FJN_COD;FJN_NOME;FJN_AGENCI;FJN_NOMAGE;FJN_END;FJN_MUN;FJN_PROV;FJN_POSTAL;FJN_BLOCK
321;BANCO SGO.DEL ESTERO S.A.;120;LORETO;;;SE;4208;1
321;BANCO SGO.DEL ESTERO S.A.;40;BLEDICS S. R. L.;PASTEUR;SANTIAGO DEL ESTARO;SE;4220;1
321;BANCO SGO.DEL ESTERO S.A.;30;FRIAS;;;SE;4230;1
321;BANCO SGO.DEL ESTERO S.A.;22;S.P.DE GUASAYAN;;;SE;4238;1
321;BANCO SGO.DEL ESTERO S.A.;220;S.P.GUASAYAN;;;SE;4238;1
321;BANCO SGO.DEL ESTERO S.A.;310;BANCO SANTIAGO DEL ESTERO;27 DE ABRIL  Y RIVADAVIA S/N;BELTRAN;SE;4308;1
321;BANCO SGO.DEL ESTERO S.A.;170;FERNANDEZ;;;SE;4322;1
321;BANCO SGO.DEL ESTERO S.A.;200;BANCO SANTIAGO DEL ESTERO;CORRIENTES S/N;COLONIA DORA;SE;4332;1
321;BANCO SGO.DEL ESTERO S.A.;20;COLONIA DORA;;;SE;4332;1
321;BANCO SGO.DEL ESTERO S.A.;180;CLODOMIRA;;;SE;4338;1
321;BANCO SGO.DEL ESTERO S.A.;6;SUNCHO CORRAL;;;SE;4350;1
321;BANCO SGO.DEL ESTERO S.A.;60;25 DE MAYO Y SARMIENTO - S. CORRAL;;;SE;4350;1
321;BANCO SGO.DEL ESTERO S.A.;290;BANCO SANTIAGO DEL ESTERO;CARLOS DE LA VEGA 341;CATAMARCA;CA;4700;1
321;BANCO SGO.DEL ESTERO S.A.;280;CORDOBA;ALVEAR 120;CORDOBA;CO;5000;1
321;BANCO SGO.DEL ESTERO S.A.;14;OJO DE AGUA;;;CO;5250;1
321;BANCO SGO.DEL ESTERO S.A.;140;OJO DE AGUA;;;CO;5250;1
321;BANCO SGO.DEL ESTERO S.A.;5;SUMAMPA;;;CO;5253;1
321;BANCO SGO.DEL ESTERO S.A.;50;SUMAMPA;;;CO;5253;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;1;CASA MATRIZ;;;CF;1004;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;37;LA PLATA;CALLE 47 NRO. 677;LA PLATA;BA;1900;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;33;ROSARIO;;;SF;2000;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;35;TUCUMAN;SAN MARTIN 670;TUCUMAN;TU;4000;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;31;BANCO INDUSTRIAL;20 DE FEBRERO 63;SALTA;SA;4400;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;0;CORDOBA;;;CO;5000;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;32;CORDOBA;;;CO;5000;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;34;MENDOZA;;;ME;5500;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;24;JUNIN;;;BA;6000;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;20;TANDIL;;;BA;7000;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;2;AZUL;;;BA;7300;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;3;AZUL;;;BA;7300;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;13;AZUL;;;BA;7300;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;5;GRAL. LAMADRID;;;BA;7406;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;15;GRAL. LAMADRID;;;BA;7406;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;22;MAR DEL PLATA;;;BA;7600;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;36;MAR DEL PLATA;AV. LURO 3197;MAR DEL PLATA;BA;7600;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;21;BALCARCE;AV. KELLY 751;BALCARCE;BA;7620;1
322;NVO.BCO.INDUSTRIAL DE AZUL S.A.;25;CO2703;PARAGUAY 445 BAHAIA BLANCA;BAHIA BLANCA;BA;8000;1
323;CORP BANCA S.A.;27;VILLA CELINA;;;BA;1771;1
323;CORP BANCA S.A.;28;AVELLANEDA;;;BA;1870;1
323;CORP BANCA S.A.;20;ROSARIO;;;SF;2000;1
323;CORP BANCA S.A.;80;BANCO SANTIAGO DEL ESTERO;SAN MARTIN;SELVA;SF;2354;1
323;CORP BANCA S.A.;30;SANTA FE;;;SF;3000;1
323;CORP BANCA S.A.;34;SANTA FE;;;SF;3000;1
323;CORP BANCA S.A.;37;SANTA FE;;;SF;3000;1
323;CORP BANCA S.A.;31;ESPERANZA;;;SF;3080;1
323;CORP BANCA S.A.;22;TUCUMAN;;;TU;4000;1
323;CORP BANCA S.A.;21;CORDOBA;;;CO;5000;1
323;CORP BANCA S.A.;17;SAN JUAN;;;SJ;5400;1
323;CORP BANCA S.A.;999;MENDOZA;;;ME;5500;1
323;CORP BANCA S.A.;7;SUCURSAL GODOY CRUZ;;;ME;5501;1
323;CORP BANCA S.A.;1;LUJAN DE CUYO;;;ME;5507;1
323;CORP BANCA S.A.;5;SUCURSAL MAIPU;;;ME;5515;1
323;CORP BANCA S.A.;9;DORREGO;;;ME;5519;1
323;CORP BANCA S.A.;3;SUC.VILLA NUEVA;;;ME;5521;1
323;CORP BANCA S.A.;4;RODEO DE LA CRUZ;;;ME;5525;1
323;CORP BANCA S.A.;6;LOS CORRALITOS;;;ME;5527;1
323;CORP BANCA S.A.;8;LAS HERAS;;;ME;5539;1
323;CORP BANCA S.A.;16;TUNUYAN;;;ME;5560;1
323;CORP BANCA S.A.;13;SAN MARTIN;;;ME;5570;1
323;CORP BANCA S.A.;15;RIVADAVIA;;;ME;5577;1
323;CORP BANCA S.A.;11;GRAL. ALVEAR;;;ME;5620;1
323;CORP BANCA S.A.;14;SAN LUIS;;;SL;5700;1
323;CORP BANCA S.A.;12;VILLA MERCEDES;;;SL;5730;1
323;CORP BANCA S.A.;23;RIO CUARTO;;;CO;5800;1
323;CORP BANCA S.A.;24;MAR DEL PLATA;;;BA;7600;1
323;CORP BANCA S.A.;25;BAHIA BLANCA;;;BA;8000;1
323;CORP BANCA S.A.;42;PUNTA ALTA;;;BA;8109;1
323;CORP BANCA S.A.;47;CINCO SALTOS;;;NE;8303;1
324;BANCO DE JUJUY S.A.;4;SAN PEDRO DE JUJUY;;;JU;4500;1
324;BANCO DE JUJUY S.A.;2;LIB. GRAL SAN MARTIN;;;JU;4512;1
324;BANCO DE JUJUY S.A.;62;LIBERTADOR GRAL.SAN MARTIN;;;JU;4512;1
324;BANCO DE JUJUY S.A.;0;S.S.DE JUJUY;;;JU;4600;1
324;BANCO DE JUJUY S.A.;10;SAN PEDRITO;;;JU;4600;1
324;BANCO DE JUJUY S.A.;14;EL CARMEN;;;JU;4603;1
324;BANCO DE JUJUY S.A.;3;PERICO;;;JU;4608;1
324;BANCO DE JUJUY S.A.;9;MONTERRICO;;;JU;4608;1
324;BANCO DE JUJUY S.A.;6;MIRABAL ESQ. SAN MARTIN (PALPALA-JUJUY);;;JU;4612;1
325;DEUTSCHE BANK S.A.;;;;;;;2
326;MERCOBAN;30;MORON;;;BA;1708;1
326;MERCOBAN;36;SUC.MORENO;;;BA;1744;1
326;MERCOBAN;28;AV. HIPOLITO YRIGOYEN 4773 (LANUS);;;BA;1824;1
326;MERCOBAN;27;LOMAS DE ZAMORA;;;BA;1832;1
326;MERCOBAN;26;SUC.QUILMES;;;BA;1878;1
326;MERCOBAN;2;SUC.ZONA OESTE;;;BA;1900;1
326;MERCOBAN;3;LA PLATA;;;BA;1900;1
326;MERCOBAN;4;CALLE 57 N831 (LA PLATA);;;BA;1900;1
326;MERCOBAN;9;AV. 7 Y 71 (LA PLATA);;;BA;1900;1
326;MERCOBAN;15;AV. 44 Y 137 (LA PLATA(;;;BA;1900;1
326;MERCOBAN;17;LA PLATA;;;BA;1900;1
326;MERCOBAN;22;60 Y 137 (LA PLATA);;;BA;1900;1
326;MERCOBAN;80;AV. 7 ESQ. 50 (LA PLATA);;;BA;1900;1
326;MERCOBAN;12;SUC.BERISSO;;;BA;1923;1
326;MERCOBAN;1;ALBERDI Y LA MERCED (ENSENADA);;;BA;1925;1
326;MERCOBAN;6;BRANDSEN;;;BA;1980;1
326;MERCOBAN;8;RANCHOS;;;BA;1987;1
326;MERCOBAN;49;VILLA CA#AS;;;SF;2607;1
326;MERCOBAN;91;SAN JUAN;;;SJ;5400;1
326;MERCOBAN;85;MZA. CENTRO;;;ME;5500;1
326;MERCOBAN;88;SUCURSAL GODOY CRUZ;;;ME;5501;1
326;MERCOBAN;90;SUCURSAL RODRIGUEZ PE•A;;;ME;5501;1
326;MERCOBAN;87;PADRE VAZQUEZ 250 (MAIPU-MENDOZA);;;ME;5515;1
326;MERCOBAN;89;AV. BOULOGNE SUR 176 (S. MARTIN MENDOZA);;;ME;5570;1
326;MERCOBAN;40;JUNIN;;;BA;6000;1
326;MERCOBAN;44;PADRE GHIO 291 (JUNIN - BS. AS.);;;BA;6000;1
326;MERCOBAN;41;ASCENSION;;;BA;6003;1
326;MERCOBAN;46;TEODELINA;;;BA;6009;1
326;MERCOBAN;56;GRAL.PINTO;;;BA;6050;1
326;MERCOBAN;57;LINCOLN;;;BA;6070;1
326;MERCOBAN;51;AV. MITRE 1053 (9 DE JULIO);;;BA;6500;1
326;MERCOBAN;50;CARLOS CASARES;;;BA;6530;1
326;MERCOBAN;52;25 DE MAYO;;;BA;6660;1
326;MERCOBAN;54;CHACABUCO;;;BA;6740;1
326;MERCOBAN;60;GRAL.PINTO 602 - TANDIL - BS. AS.;;;BA;7000;1
326;MERCOBAN;63;TANDIL;;;BA;7000;1
326;MERCOBAN;93;SAN CLEMENTE;;;BA;7105;1
326;MERCOBAN;92;MAR DE AJO;;;BA;7109;1
326;MERCOBAN;78;GRAL. MADARIAGA;;;BA;7163;1
326;MERCOBAN;84;AV. 3 N191 (VILLA GESELL);;;BA;7165;1
326;MERCOBAN;83;PINAMAR;;;BA;7167;1
326;MERCOBAN;73;OLAVARRIA;;;BA;7400;1
326;MERCOBAN;70;SUC.LAPRIDA;;;BA;7414;1
326;MERCOBAN;72;MAR DEL PLATA;;;BA;7600;1
326;MERCOBAN;37;CONSTITUCION;;;BA;7600;1
326;MERCOBAN;82;NECOCHEA;;;BA;7630;1
330;NVO.BCO.DE SANTA FE S.A.;41;ESMERALDA 117;;;CF;1000;1
330;NVO.BCO.DE SANTA FE S.A.;0;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;1;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;2;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;3;AYACUCHO (ROSARIO);;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;4;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;5;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;6;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;8;ROSARIO;;;SF;2000;1
330;NVO.BCO.DE SANTA FE S.A.;44;SARGENTO CABRAL;;;SF;2105;1
330;NVO.BCO.DE SANTA FE S.A.;43;ACEBAL;;;SF;2109;1
330;NVO.BCO.DE SANTA FE S.A.;32;MAXIMO PAZ;;;SF;2115;1
330;NVO.BCO.DE SANTA FE S.A.;57;ALCORTA;;;SF;2117;1
330;NVO.BCO.DE SANTA FE S.A.;50;PEREZ;;;SF;2121;1
330;NVO.BCO.DE SANTA FE S.A.;74;VILLA GOBERNADOR GALVEZ;;;SF;2124;1
330;NVO.BCO.DE SANTA FE S.A.;31;ARROYO SECO;;;SF;2128;1
330;NVO.BCO.DE SANTA FE S.A.;36;ROLDAN;;;SF;2134;1
330;NVO.BCO.DE SANTA FE S.A.;71;CARCARA•A;;;SF;2138;1
330;NVO.BCO.DE SANTA FE S.A.;56;TOTORAS;;;SF;2144;1
330;NVO.BCO.DE SANTA FE S.A.;542;SAN JENARO NORTE;;;SF;2147;1
330;NVO.BCO.DE SANTA FE S.A.;76;MENDOZA 154  (CAP. BERMUDEZ);;;SF;2154;1
330;NVO.BCO.DE SANTA FE S.A.;24;CASILDA;;;SF;2170;1
330;NVO.BCO.DE SANTA FE S.A.;330;CASILDA;;;SF;2170;1
330;NVO.BCO.DE SANTA FE S.A.;21;BIGAND;;;SF;2177;1
330;NVO.BCO.DE SANTA FE S.A.;35;F.D.D'DESTEFANI 1204 - AREQUITO - SF;;;SF;2183;1
330;NVO.BCO.DE SANTA FE S.A.;48;ARTEAGA;;;SF;2187;1
330;NVO.BCO.DE SANTA FE S.A.;28;SAN  LORENZO;;;SF;2200;1
330;NVO.BCO.DE SANTA FE S.A.;528;MACIEL;;;SF;2208;1
330;NVO.BCO.DE SANTA FE S.A.;515;CORONDA;;;SF;2240;1
330;NVO.BCO.DE SANTA FE S.A.;510;BARRANCAS;;;SF;2246;1
330;NVO.BCO.DE SANTA FE S.A.;534;RIVADAVIA 802 (GALVEZ STA. FE);;;SF;2252;1
330;NVO.BCO.DE SANTA FE S.A.;546;STA CL.BUENA VISTA;;;SF;2258;1
330;NVO.BCO.DE SANTA FE S.A.;520;RAFAELA;;;SF;2300;1
330;NVO.BCO.DE SANTA FE S.A.;535;RAMONA;;;SF;2301;1
330;NVO.BCO.DE SANTA FE S.A.;524;HUMBERTO PRIMERO;;;SF;2309;1
330;NVO.BCO.DE SANTA FE S.A.;507;COLONIA ALDAO;;;SF;2317;1
330;NVO.BCO.DE SANTA FE S.A.;553;SUNCHALES;;;SF;2322;1
330;NVO.BCO.DE SANTA FE S.A.;514;CERES;;;SF;2340;1
330;NVO.BCO.DE SANTA FE S.A.;508;ARRUFO;;;SF;2344;1
330;NVO.BCO.DE SANTA FE S.A.;540;SAN GUILLERMO;;;SF;2347;1
330;NVO.BCO.DE SANTA FE S.A.;552;SUARDI;;;SF;2349;1
330;NVO.BCO.DE SANTA FE S.A.;523;HERSILIA;;;SF;2352;1
330;NVO.BCO.DE SANTA FE S.A.;547;S.CLARA DE SAGUIER;;;SF;2405;1
330;NVO.BCO.DE SANTA FE S.A.;566;FRONTERA;;;SF;2438;1
330;NVO.BCO.DE SANTA FE S.A.;551;SASTRE;;;SF;2440;1
330;NVO.BCO.DE SANTA FE S.A.;530;MARIA JUANA;;;SF;2445;1
330;NVO.BCO.DE SANTA FE S.A.;549;SAN VICENTE;;;SF;2447;1
330;NVO.BCO.DE SANTA FE S.A.;544;SAN JORGE;;;SF;2451;1
330;NVO.BCO.DE SANTA FE S.A.;512;C.ROSQUIN;;;SF;2454;1
330;NVO.BCO.DE SANTA FE S.A.;23;CANADA DE GOMEZ;;;SF;2500;1
330;NVO.BCO.DE SANTA FE S.A.;61;VILLA ELOISA;;;SF;2503;1
330;NVO.BCO.DE SANTA FE S.A.;45;LAS PAREJAS;;;SF;2505;1
330;NVO.BCO.DE SANTA FE S.A.;55;CORREA;;;SF;2506;1
330;NVO.BCO.DE SANTA FE S.A.;42;ARMSTRONG;;;SF;2508;1
330;NVO.BCO.DE SANTA FE S.A.;27;LAS ROSAS;;;SF;2520;1
330;NVO.BCO.DE SANTA FE S.A.;531;PIAMONTE;;;SF;2529;1
330;NVO.BCO.DE SANTA FE S.A.;517;EL TREBOL;;;SF;2535;1
330;NVO.BCO.DE SANTA FE S.A.;22;VENADO TUERTO;;;SF;2600;1
330;NVO.BCO.DE SANTA FE S.A.;29;VENADO TUERTO;;;SF;2600;1
330;NVO.BCO.DE SANTA FE S.A.;62;MURPHY;;;SF;2601;1
330;NVO.BCO.DE SANTA FE S.A.;59;BANCO DE SANTA FE;;;SF;2605;1
330;NVO.BCO.DE SANTA FE S.A.;40;SAN GREGORIO;;;SF;2613;1
330;NVO.BCO.DE SANTA FE S.A.;58;S.SPIRITU;;;SF;2617;1
330;NVO.BCO.DE SANTA FE S.A.;51;MAGGIOLO;;;SF;2622;1
330;NVO.BCO.DE SANTA FE S.A.;26;FIRMAT;;;SF;2630;1
330;NVO.BCO.DE SANTA FE S.A.;38;BERABEVU;;;SF;2639;1
330;NVO.BCO.DE SANTA FE S.A.;54;CHANAR LADEADO;;;SF;2643;1
330;NVO.BCO.DE SANTA FE S.A.;37;WHEELWRIGHT;;;SF;2722;1
330;NVO.BCO.DE SANTA FE S.A.;67;DR. FELIX PAGANI 257 (2725)-HUGHES;;;SF;2725;1
330;NVO.BCO.DE SANTA FE S.A.;34;ELORTONDO;;;SF;2732;1
330;NVO.BCO.DE SANTA FE S.A.;25;VILLA CONSTITUCION;;;BA;2919;1
330;NVO.BCO.DE SANTA FE S.A.;500;SANTA FE;;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;501;SANTA FE;;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;502;SANTA FE;;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;503;SANTA FE;;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;504;FACUNDO ZUVIRIA 5913 (SANTA FE);;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;505;SANTA FE;;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;548;BANCO DE STA.FE;A.DEL VALLE 6902;SANTA FE;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;558;SANTA FE;;;SF;3000;1
330;NVO.BCO.DE SANTA FE S.A.;522;HELVECIA;;;SF;3003;1
330;NVO.BCO.DE SANTA FE S.A.;541;SAN JAVIER;;;SF;3005;1
330;NVO.BCO.DE SANTA FE S.A.;519;FRANCK;;;SF;3009;1
330;NVO.BCO.DE SANTA FE S.A.;543;SAN JERONIMO NORTE;;;SF;3011;1
330;NVO.BCO.DE SANTA FE S.A.;550;DELEGACION SA PEREIRA;;;SF;3011;1
330;NVO.BCO.DE SANTA FE S.A.;538;SAN CARLOS CENTRO;;;SF;3013;1
330;NVO.BCO.DE SANTA FE S.A.;506;SANTO TOME;;;SF;3016;1
330;NVO.BCO.DE SANTA FE S.A.;560;RECREO;;;SF;3018;1
330;NVO.BCO.DE SANTA FE S.A.;526;LAGUNA PAIVA;;;SF;3020;1
330;NVO.BCO.DE SANTA FE S.A.;533;PROGRESO;;;SF;3023;1
330;NVO.BCO.DE SANTA FE S.A.;516;ELISA;;;SF;3029;1
330;NVO.BCO.DE SANTA FE S.A.;545;SAN JUSTO;;;SF;3040;1
330;NVO.BCO.DE SANTA FE S.A.;521;GOBERNADOR CRESPO;;;SF;3044;1
330;NVO.BCO.DE SANTA FE S.A.;511;CALCHAQUI;;;SF;3050;1
330;NVO.BCO.DE SANTA FE S.A.;554;TOSTADO;;;SF;3060;1
330;NVO.BCO.DE SANTA FE S.A.;565;VILLA MINETTI;;;SF;3061;1
330;NVO.BCO.DE SANTA FE S.A.;539;SAN CRISTOBAL;;;SF;3070;1
330;NVO.BCO.DE SANTA FE S.A.;518;ESPERANZA;;;SF;3080;1
330;NVO.BCO.DE SANTA FE S.A.;532;PILAR;;;SF;3085;1
330;NVO.BCO.DE SANTA FE S.A.;46;CHABAS;;;MI;3300;1
330;NVO.BCO.DE SANTA FE S.A.;555;VERA;;;SF;3550;1
330;NVO.BCO.DE SANTA FE S.A.;537;ROMANG;;;SF;3555;1
330;NVO.BCO.DE SANTA FE S.A.;536;SAN MARTIN 701 (RECONQUISTA-SANTA FE);;;SF;3560;1
330;NVO.BCO.DE SANTA FE S.A.;509;AVELLANEDA;;;SF;3561;1
330;NVO.BCO.DE SANTA FE S.A.;556;SAN MARTIN Y BELGRANO (V. CRESPO-S.F.);;;SF;3580;1
330;NVO.BCO.DE SANTA FE S.A.;527;LAS TOSCAS;;;SF;3586;1
330;NVO.BCO.DE SANTA FE S.A.;563;CORDOBA;;;CO;5000;1
330;NVO.BCO.DE SANTA FE S.A.;561;RIO CUARTO;BUENOS AIRES 172;RIO CUARTO;CO;5800;1
330;NVO.BCO.DE SANTA FE S.A.;568;VILLA MARIA;SANTA FE 1049;VILLA MARIA;CO;5900;1
330;NVO.BCO.DE SANTA FE S.A.;33;TEODELINA;;;BA;6009;1
330;NVO.BCO.DE SANTA FE S.A.;30;RUFINO;;;SF;6100;1
331;BANCO CETELEM ARG. S.A.;;;;;;;2
332;BCO.DE SERV.FINANCIEROS S.A.;;;;;;;2
335;BANCO COFIDIS S.A.;;;;;;;2
336;BANCO BRADESCO ARG. S.A.;;;;;;;2
338;BCO.DE SERV.Y TRANSACC. S.A.;;;;;;;2
339;RCI BANQUE;;;;;;;2
340;BACS BCO.DE CRED. Y SEC.;;;;;;;2
341;BACS BCO.DE CRED. Y SEC.;0;SALTA;ESPAÒA 610;SALTA;SA;4400;1
341;BACS BCO.DE CRED. Y SEC.;1;SAN SALVADOR DE JUJUY;BALCARCE 223;CAPITAL;JU;4600;1
341;BACS BCO.DE CRED. Y SEC.;1;SAN S DE JUJUY;BALCARCE 223;SAN S DE JUJUY;JU;4600;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;32;CAPITAL FEDERAL;;;CF;1000;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;25;S J DE PELICANO;SAN MARTIN 100;S J DE PELICANO;ER;1086;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;198;CASEROS;;;BA;1678;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;38;ROSARIO;;;SF;2000;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;17;PARANACITO;;;ER;2723;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;7;GUALEGUAYCHU;;;ER;2820;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;33;URDINARRAINA;;;ER;2826;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;46;A.SAN ANTONIO;LOS INMIGRANTES 320;A.SAN ANTONIO;ER;2827;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;21;GUALEGUAY;;;ER;2840;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;10;GALARZA;;;ER;2843;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;31;ENTRE RIOS;FCO. BEIRO 470;ENTRE RIOS;ER;2845;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;49;IBICUY;;;ER;2846;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;2;LARROQUE;;;ER;2854;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;77;SANTA FE;;;SF;3000;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;134;SANTA FE PEATONAL;;;SF;3000;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;145;SANAT FE;;;SF;3000;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;1;PARANA;;;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;51;PARANA;;;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;52;PARANA;;;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;53;ORO VERDE;ENTRE RIOS;PARANA;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;64;PARACAO;AV DE LAS AMERICAS 2640;PARANA;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;65;FILIAL PARQUE;MALVINAS 156;PARANA;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;66;PARANA;;;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;184;PARANA;;;ER;3100;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;60;VILLA VALLE MARIA;;;ER;3101;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;47;SUC LIBERTADOR SAN MARTIN;BUENOS AIRES 99;LIBERTADOR GRAL SAN;ER;3103;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;19;DIAMANTE;;;ER;3105;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;20;VIALE;;;ER;3109;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;8;CRESPO;;;ER;3116;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;30;SEGUI;ENTRE RIOS 126;SEGUI;ER;3117;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;23;CERRITO;;;ER;3122;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;41;HERNANDARIAS;CORDOBA 245;HERNANDARIAS;ER;3127;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;6;MARIA GRANDE;;;ER;3133;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;29;HASENKAMP;;;ER;3134;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;9;BOVRIL;;;ER;3142;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;43;BOVRIL;;;ER;3142;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;40;SAUCE DE LUNA;CALLE 27 S/N;SAUCE DE LUNA;ER;3144;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;12;NOGOYA;;;ER;3150;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;11;VICTORIA;;;ER;3153;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;34;386;;;ER;3158;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;36;RAMIREZ;;;ER;3164;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;13;BASAVILBASO;;;ER;3170;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;22;ROSARIO DEL TALA;;;ER;3174;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;18;MACIA;;;ER;3177;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;4;FEDERAL;;;ER;3180;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;25;1;;;ER;3187;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;14;LA PAZ;;;ER;3190;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;27;SANTA ELENA;SAN MARTIN 640;SANTA ELENA;ER;3192;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;3;CONCORDIA;;;ER;3200;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;137;CONCORDIA;;;ER;3200;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;28;FEDERACION;;;ER;3206;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;16;SAN SALVADOR;;;ER;3218;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;162;M CASEROS;;;ER;3220;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;24;CHAJARI;;;ER;3228;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;163;PASO DE LOS LIBRES;;;ER;3230;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;26;VILLAGUAY;;;ER;3240;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;55;VILLA CLARA;SAN MARTIN 599;VILLA CLARA;ER;3252;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;5;CONCEPCION DEL URUGUAY;;;ER;3260;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;195;CONCEP DEL URUGUAY;;;ER;3260;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;35;VILLA ELISA;;;ER;3265;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;197;SUC HERRERA;ANDRES QUEIROLO 663;HERRERA;ER;3272;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;15;COLON;;;ER;3280;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;48;SAN JOSE;;;ER;3283;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;160;GOYA;;;CR;3450;1
386;NUEVO BANCO DE ENTRE RIOS S.A.;164;MERCEDES;;;CR;3470;1
